206	102803	526880
207	99930	518703
208	106992	551899
209	115868	559765
210	108475	509162
211	94819	545255
212	106910	521756
213	104623	545028
214	107111	506222
215	100253	503690
216	103661	538954
217	104989	499009
218	103243	524120
219	99199	553592
220	102227	511464
221	99791	587199
222	101139	542610
223	104096	535351
224	109993	545761
225	107321	536461
226	93022	533590
227	106850	556922
228	98646	499536
229	101458	508645
230	93901	499743
231	107954	523815
232	100690	491364
233	97587	556818
234	106944	545869
235	105417	567239
236	102708	526839
237	106001	560335
238	95370	537555
239	108036	520656
240	100401	531604
241	95264	509552
242	99740	468870
243	104041	492139
244	103518	506828
245	104962	530362
246	100571	557377
247	97526	515442
248	105695	546342
249	103755	563579
250	98941	506535
251	103728	519041
252	104279	506684
253	106713	524914
254	96252	499112
255	96222	531760
256	112184	514863
257	105359	466825
258	104588	494753
259	105060	496076
260	106683	493800
261	106099	479462
262	100498	591129
263	108008	513803
264	107830	519571
265	102013	478166
266	109305	538738
267	104804	531626
268	101412	501797
269	99785	473090
270	109551	522027
271	101779	535939
272	107057	528442
273	108462	527336
274	98008	531594
275	104764	485072
276	102974	491230
277	113016	526155
278	104151	570778
279	95344	497360
280	99472	534126
281	103422	508162
282	111315	556500
283	117830	527133
284	106725	479315
285	106361	517120
286	107652	506501
287	100947	458461
288	100631	517943
289	105624	503780
290	104560	532361
291	113519	544556
292	100048	522780
293	118482	507315
294	110785	536001
295	100120	514091
296	100327	553175
297	106358	540632
298	104913	498763
299	108584	519920
300	101349	520277
301	98379	511522
302	102954	492106
303	100603	519621
304	106056	528049
305	105372	530617
306	101527	516482
307	102067	522275
308	106327	520778
309	100571	551027
310	103234	549566
311	112720	491412
312	106048	557549
313	105135	547863
314	107863	520750
315	111191	554068
316	106627	547974
317	108967	470311
318	110475	527696
319	111370	544919
320	103911	503480
321	107550	504802
322	104964	487165
323	112685	555519
324	106785	507191
325	106418	522605
326	106267	511988
327	100963	483859
328	99987	514055
329	108114	555046
330	100115	502049
331	106541	521457
332	102483	522138
333	97053	511886
334	109758	488640
335	108779	526769
336	108120	525834
337	110783	557072
338	103595	521506
339	110478	519841
340	99457	514403
341	101819	518604
342	102247	496180
343	101331	523729
344	104286	464380
345	101179	506458
346	104763	528201
347	102553	520720
348	98310	510499
349	107633	550558
350	108631	501351
351	108063	542622
352	106620	481238
353	107897	530989
354	97946	521103
355	110311	535375
356	98143	538875
357	116598	498823
358	103885	570879
359	100315	543056
360	101747	503492
361	102096	553995
362	91416	489736
363	105806	516364
364	105433	471229
365	101050	517602
366	101784	530700
367	100939	501701
368	105691	545297
369	109420	540376
370	108862	547570
371	108702	545637
372	107344	495231
373	105063	565329
374	104179	502015
375	105967	500772
376	104553	511448
377	100279	506906
378	102115	537322
379	108531	514323
380	107657	559080
381	104105	500869
382	99335	489193
383	109234	497446
384	100141	497375
385	105829	511497
386	97180	543353
387	102878	542869
388	100904	545081
389	104579	514099
390	101407	535651
391	106167	568700
392	112584	589542
393	99976	510993
394	101513	546530
395	104797	550840
396	109180	542004
397	103099	552631
398	105046	555201
399	105624	537972
400	96728	474189
401	104111	564821
402	112060	554959
403	97203	535970
404	107346	494264
405	98023	494361
406	104234	553293
407	97804	562099
408	102754	533798
409	108453	519834
410	102228	509024
411	111186	520855
412	99049	512905
413	100146	540419
414	108341	533842
415	97608	515269
416	101958	589963
417	94797	523741
418	103002	509479
419	91537	501364
420	107366	564433
421	99130	495057
422	103512	527726
423	100759	544937
424	102589	560773
425	99584	534279
426	103951	516628
427	107147	514340
428	106571	521563
429	102260	511211
430	101745	545899
431	102904	539801
432	104275	528388
433	103389	501371
434	102563	478766
435	106591	552751
436	105650	567146
437	102394	477628
438	101457	537230
439	108612	489564
440	99984	530825
441	108618	530715
442	108600	469294
443	103272	478911
444	101082	494625
445	100616	506951
446	101441	500906
447	105959	545061
448	109564	536492
449	112097	546801
450	100330	494470
451	107239	564514
452	101040	544601
453	105564	496059
454	107224	521346
455	98498	508421
456	99865	547017
457	101317	540960
458	104918	560864
459	96299	543147
460	103161	534189
461	98763	473712
462	111449	543914
463	98474	511649
464	100628	467988
465	105897	524934
466	105045	447263
467	99850	533197
468	110390	546829
469	102777	576100
470	97540	489007
471	101182	518089
472	107863	480240
473	106825	508919
474	99265	522505
475	109470	487312
476	101047	559035
477	100134	566802
478	100020	515377
479	102597	516320
480	106952	491614
481	106657	525140
482	106653	494196
483	110804	614760
484	101848	525075
485	103507	511832
486	102510	512116
487	105393	518339
488	108270	541047
489	102694	486289
490	106305	524424
491	99888	507946
492	108503	535781
493	108519	532763
494	102278	501308
495	115629	561400
496	100912	529763
497	98731	527864
498	106761	524315
499	102785	570363
500	108205	521040
501	109697	546042
502	102838	556868
503	101473	506759
504	105173	549290
505	106811	534723
506	106356	513886
507	105533	482420
508	105335	517020
509	109802	525723
510	103924	531101
511	107210	510501
512	101828	487883
513	95054	498590
514	105383	506153
515	109650	567954
516	99914	504135
517	107769	542372
518	102981	543029
519	101848	477059
520	106776	510089
521	114013	542729
522	109810	519899
523	103275	580605
524	99904	511418
525	104806	539978
526	112840	475811
527	105411	563739
528	106890	515213
529	107675	472872
530	109924	534319
531	105692	520531
532	100947	544110
533	102491	498841
534	99118	475590
535	108006	492921
536	104579	547414
537	99827	531152
538	103965	532669
539	103889	537433
540	101480	494733
541	107120	567944
542	114753	528900
543	100096	521830
544	109576	505690
545	100389	495008
546	106494	491241
547	108640	534238
548	98396	487000
549	105794	535956
550	101263	514557
551	104437	498310
552	102154	474108
553	103827	531380
554	98511	505352
555	105846	568429
556	103556	516520
557	102824	521466
558	107879	581462
559	92642	459178
560	107289	579650
561	109650	499479
562	108660	523716
563	103097	520531
564	105695	553153
565	103069	505979
566	99420	490137
567	99518	479176
568	102949	566777
569	99190	524796
570	100945	537207
571	107717	512183
572	105164	547864
573	102610	534684
574	87443	552194
575	103711	536578
576	106888	529700
577	105660	498328
578	100661	530307
579	104416	599554
580	104917	562045
581	101594	532435
582	100827	510024
583	109609	554698
584	106482	540072
585	102598	489804
586	105077	509860
587	107555	528958
588	103967	480355
589	106163	529934
590	110772	503898
591	96857	477899
592	110613	481922
593	100544	544247
594	104099	505390
595	108618	504664
596	100158	503512
597	107567	538456
598	109732	542118
599	110864	510127
600	115304	505721
601	100962	484330
602	113061	526168
603	109085	507498
604	102822	505231
605	96039	529462
606	94552	517374
607	104185	541899
608	107100	500124
609	103815	521820
610	101832	517775
611	101675	551167
612	107062	497841
613	106399	497890
614	106854	484129
615	99118	513714
616	101842	514601
617	93080	523714
618	109533	568613
619	106023	544036
620	99770	518049
621	104571	553777
622	93164	536869
623	104511	513443
624	108984	538285
625	104131	545159
626	110798	512593
627	101316	517539
628	101995	519844
629	103244	504996
630	103096	556770
631	108994	506361
632	98182	515735
633	109062	531415
634	109521	558258
635	98543	503873
636	100512	526166
637	108229	507353
638	102701	480986
639	105244	505697
640	100527	525351
641	100367	538444
642	97914	494414
643	102580	559312
644	105402	538673
645	105895	458378
646	103987	527047
647	97478	441396
648	98078	527692
649	98993	530573
650	100878	523304
651	102259	536478
652	105937	494671
653	106780	518180
654	109061	563950
655	107402	482440
656	101921	515051
657	99528	498323
658	104709	533623
659	107771	544417
660	103101	580160
661	108133	520188
662	98112	515991
663	107774	519372
664	106364	515043
665	111079	523828
666	102185	492479
667	107617	481546
668	105736	508793
669	94804	540179
670	104422	533008
671	100266	519653
672	105785	517766
673	104594	527879
674	103216	548325
675	101005	469680
676	104552	477111
677	105144	532921
678	104844	543635
679	102347	549833
680	107784	549106
681	104429	561080
682	107303	549306
683	102555	511489
684	98737	549823
685	106273	551012
686	110207	506638
687	106882	523512
688	101569	529566
689	98781	491882
690	108633	479323
691	104547	567286
692	109556	557541
693	97198	575116
694	108361	534489
695	99262	549231
696	102755	574528
697	102478	518509
698	109750	483876
699	112852	546150
700	97146	511047
701	100924	521217
702	107616	575115
703	101260	514953
704	108559	483275
705	105090	523995
706	103596	536947
707	95608	522938
708	97981	520570
709	106390	498299
710	103819	506005
711	110169	499558
712	108885	542321
713	103132	504681
714	97939	533118
715	101700	520259
716	104541	547670
717	101511	559223
718	100906	511701
719	99941	482266
720	100173	507277
721	103209	552627
722	104108	511553
723	102529	530764
724	102362	522333
725	112448	476737
726	103541	518193
727	104426	565320
728	98581	564639
729	105945	550327
730	101228	550230
731	97941	499575
732	105888	522762
733	104416	504725
734	106796	550399
735	100530	537823
736	105238	529446
737	100875	491598
738	96660	546740
739	108896	521557
740	106337	480110
741	96208	499961
742	103548	563456
743	105038	484827
744	99929	496552
745	101572	517098
746	112821	476119
747	101540	546510
748	102681	511343
749	103157	495923
750	107076	555756
751	106760	535903
752	107496	498626
753	99211	520417
754	104007	557374
755	106141	511466
756	98836	524414
757	101272	517612
758	107051	492298
759	105545	513126
760	104176	522304
761	109868	559264
762	103949	528203
763	100394	493365
764	104351	510759
765	104199	561603
766	101670	551577
767	105932	507231
768	103330	536266
769	106517	519365
770	106174	469618
771	108980	560315
772	105226	521005
773	108563	517096
774	103085	512719
775	110056	518866
776	106840	538849
777	97641	515918
778	104270	547349
779	101561	511207
780	102428	520265
781	111592	542806
782	101718	519281
783	110443	495538
784	104278	585451
785	98229	521617
786	107920	519266
787	103653	536403
788	111572	506126
789	106093	502933
790	105760	505197
791	101445	524389
792	103504	539335
793	103164	569221
794	99672	514562
795	101288	483606
796	104388	519895
797	102782	539099
798	95729	537383
799	100377	520677
800	107509	486579
801	98652	489314
802	103320	498768
803	107056	529754
804	111725	479832
805	107485	548283
806	103146	494594
807	102683	477289
808	101625	515609
809	103321	544360
810	97807	481680
811	107798	556194
812	111208	554201
813	111742	530525
814	96720	490169
815	103652	532943
816	102553	506333
817	100209	487090
818	101797	516491
819	110690	553804
820	100194	486502
821	104497	541716
822	107071	523156
823	103508	557533
824	102323	492232
825	105747	519697
826	101529	506945
827	98150	510156
828	106784	520620
829	105415	528014
830	106157	521903
831	104359	529919
832	101903	496108
833	104754	472664
834	103792	536821
835	105423	516121
836	102166	501440
837	96390	573160
838	111465	503266
839	108727	526578
840	102523	554118
841	113824	542117
842	100901	531715
843	106202	519886
844	110158	514616
845	106294	522888
846	99956	528657
847	99312	520488
848	103579	579204
849	100314	501825
850	102276	527603
851	103288	526103
852	109121	505497
853	101022	531745
854	99653	561377
855	106563	500205
856	105839	487783
857	95781	472174
858	101241	471038
859	110001	535488
860	106679	486981
861	101793	520079
862	102710	496275
863	104134	521345
864	100298	498913
865	97802	554400
866	102118	490639
867	111090	503445
868	101944	539729
869	98984	566619
870	104252	572992
871	105579	490422
872	107854	530899
873	111066	476810
874	106760	547222
875	100168	585874
876	109055	513470
877	107843	488594
878	100448	505001
879	110281	510190
880	105707	582273
881	107454	558439
882	105487	503194
883	104330	488403
884	104699	517191
885	103779	534125
886	107041	484617
887	107015	484562
888	109268	531316
889	107687	551991
890	110174	499851
891	99435	524314
892	106664	507476
893	105465	459249
894	97900	467847
895	104525	537059
896	101385	529934
897	111450	521310
898	102244	540618
899	105634	485069
900	113949	536440
901	109273	546527
902	99856	553291
903	102463	520506
904	109682	537140
905	106444	512157
906	105420	534469
907	101611	508975
908	101613	497029
909	104942	531735
910	112924	507773
911	107164	523208
912	101674	497267
913	102548	487887
914	103778	532855
915	107174	510221
916	109078	544539
917	112290	519395
918	102668	532589
919	106431	549986
920	101627	551351
921	104467	538629
922	101253	543548
923	107057	535990
924	105090	557791
925	108017	552787
926	100503	512509
927	100955	482439
928	102728	516365
929	103805	499224
930	106178	504848
931	117632	546347
932	111103	596146
933	105004	517939
934	96196	533083
935	105879	517411
936	103665	531512
937	111592	547099
938	102963	517372
939	108731	501112
940	107500	576601
941	99034	489058
942	97165	540214
943	102943	533409
944	107695	532657
945	109907	562374
946	108264	485917
947	99087	525023
948	110457	514518
949	107388	514276
950	104655	516459
951	103043	489131
952	99345	530615
953	99745	619460
954	111231	512022
955	107421	502526
956	100960	442225
957	109409	499422
958	98544	523956
959	107374	526537
960	113139	544882
961	97547	556493
962	109239	509674
963	108547	469444
964	98576	549769
965	108520	520656
966	102189	537480
967	109717	532451
968	103904	515032
969	100721	526120
970	106924	508609
971	96199	520330
972	102059	554536
973	107981	527355
974	102550	515867
975	105078	591487
976	106951	509746
977	102019	532567
978	111565	498376
979	104059	500778
980	97150	532434
981	107015	537501
982	108357	516064
983	101801	545467
984	102072	493786
985	108409	501628
986	95549	523498
987	99530	519578
988	107822	538409
989	109228	556039
990	99870	511443
991	105245	535032
992	105319	470121
993	105026	533129
994	103656	548324
995	105805	566650
996	111172	530806
997	103157	503240
998	93542	535735
999	101627	508898
1000	102577	517855
